E	445155370175	445155370175	12.492063	12.492063
T	330535289102	775690659277	9.275565	21.767627
A	286527429118	1062218088395	8.040605	29.808233
O	272276534337	1334494622732	7.640693	37.448925
I	269731642485	1604226265217	7.569278	45.018203
N	257770795264	1861997060481	7.233629	52.251832
S	232082812755	2094079873236	6.512767	58.764599
R	223767519675	2317847392911	6.279421	65.044019
H	180074687596	2497922080507	5.053301	70.097321
L	144998552911	2642920633418	4.068986	74.166307
D	136017528785	2778938162203	3.816958	77.983265
C	119155568598	2898093730801	3.343774	81.327039
U	97273082907	2995366813708	2.729702	84.056741
M	89506734085	3084873547793	2.511761	86.568501
F	85635440629	3170508988422	2.403123	88.971625
P	76112599849	3246621588271	2.135891	91.107516
G	66615316232	3313236904503	1.869376	92.976892
W	59712390260	3372949294763	1.675664	94.652556
Y	59331661972	3432280956735	1.664980	96.317536
B	52905544693	3485186501428	1.484649	97.802185
V	37532682260	3522719183688	1.053252	98.855436
K	19261229433	3541980413121	0.540513	99.395950
X	8369138754	3550349551875	0.234857	99.630807
J	5657910830	3556007462705	0.158774	99.789580
Q	4292916949	3560300379654	0.120469	99.910049
Z	3205398166	3563505777820	0.089951	100.000000
