TH	100272945963	100272945963	3.556203	3.556203
HE	86697336727	186970282690	3.074741	6.630945
IN	68595215308	255565497998	2.432745	9.063690
ER	57754162106	313319660104	2.048265	11.111955
AN	55974567611	369294227715	1.985151	13.097106
RE	52285662239	421579889954	1.854323	14.951429
ON	49570981965	471150871919	1.758046	16.709475
AT	41920838452	513071710371	1.486732	18.196208
EN	41004903554	554076613925	1.454248	19.650456
ND	38129777631	592206391556	1.352281	21.002738
TI	37856196209	630062587765	1.342579	22.345316
ES	37766388079	667828975844	1.339394	23.684710
OR	35994097756	703823073600	1.276539	24.961249
TE	33973261529	737796335129	1.204870	26.166119
OF	33130341561	770926676690	1.174975	27.341094
ED	32937140633	803863817323	1.168123	28.509218
IS	31817918249	835681735572	1.128430	29.637647
IT	31672532308	867354267880	1.123274	30.760921
AL	30662410438	898016678318	1.087450	31.848371
AR	30308513014	928325191332	1.074898	32.923269
ST	29704461829	958029653161	1.053476	33.976745
TO	29360205581	987389858742	1.041267	35.018011
NT	29359771944	1016749630686	1.041251	36.059263
NG	26871805511	1043621436197	0.953015	37.012277
SE	26282488562	1069903924759	0.932115	37.944392
HA	26103411208	1096007335967	0.925764	38.870155
AS	24561944198	1120569280165	0.871095	39.741251
OU	24531132241	1145100412406	0.870002	40.611253
IO	23542263265	1168642675671	0.834932	41.446185
LE	23382173640	1192024849311	0.829254	42.275439
VE	23270129573	1215294978884	0.825281	43.100720
CO	22384167777	1237679146661	0.793860	43.894579
ME	22360109325	1260039255986	0.793006	44.687586
DE	21565300071	1281604556057	0.764818	45.452404
HI	21520845924	1303125401981	0.763242	46.215646
RI	20516398905	1323641800886	0.727619	46.943265
RO	20491179118	1344132980004	0.726724	47.669989
IC	19701195496	1363834175500	0.698707	48.368697
NE	19504235770	1383338411270	0.691722	49.060419
EA	19403941063	1402742352333	0.688165	49.748584
RA	19332539912	1422074892245	0.685633	50.434217
CE	18367773425	1440442665670	0.651417	51.085635
LI	17604626629	1458047292299	0.624352	51.709987
CH	16854985236	1474902277535	0.597766	52.307753
LL	16257360474	1491159638009	0.576571	52.884324
BE	16249257887	1507408895896	0.576284	53.460608
MA	15938689768	1523347585664	0.565269	54.025877
SI	15509759748	1538857345412	0.550057	54.575934
OM	15402602484	1554259947896	0.546257	55.122191
UR	15303657594	1569563605490	0.542748	55.664939
CA	15174413181	1584738018671	0.538164	56.203103
EL	14952716079	1599690734750	0.530302	56.733405
TA	14941000711	1614631735461	0.529886	57.263291
LA	14874551789	1629506287250	0.527529	57.790820
NS	14350320288	1643856607538	0.508937	58.299758
DI	13899990598	1657756598136	0.492966	58.792724
FO	13753006196	1671509604332	0.487754	59.280477
HO	13672603513	1685182207845	0.484902	59.765380
PE	13477683504	1698659891349	0.477989	60.243369
EC	13457763533	1712117654882	0.477283	60.720651
PR	13378480175	1725496135057	0.474471	61.195122
NO	13099447521	1738595582578	0.464575	61.659697
CT	12997849406	1751593431984	0.460972	62.120669
US	12808517567	1764401949551	0.454257	62.574926
AC	12625666388	1777027615939	0.447772	63.022698
OT	12465822481	1789493438420	0.442103	63.464802
IL	12167821320	1801661259740	0.431535	63.896336
TR	12006693396	1813667953136	0.425820	64.322156
